ID1,ID2,species,data,state
ENOG4102NDK,KOG0841,Dd,0.290196243035,
ENOG4102NDK,KOG0952,Dd,0.0100256891293,
ENOG4102NDK,KOG0970,Dd,0.047592024921,
ENOG4102NDK,KOG0985,Dd,0.0954191079281,
ENOG4102NDK,KOG1060,Dd,0.207121897874,
ENOG4102NDK,KOG1062,Dd,0.0430780512595,
ENOG4102NDK,KOG1101,Dd,0.150858404308,
ENOG4102NDK,KOG1279,Dd,-0.0449122494878,
ENOG4102NDK,KOG1350,Dd,0.0571928883275,
ENOG4102NDK,KOG1376,Dd,0.203702770806,
ENOG4102NDK,KOG1475,Dd,0.278282776147,
ENOG4102NDK,KOG1531,Dd,-0.0277533142432,
ENOG4102NDK,KOG1554,Dd,0.372319463165,
ENOG4102NDK,KOG1652,Dd,-0.0432709565248,
ENOG4102NDK,KOG1670,Dd,0.050994110519,
ENOG4102NDK,KOG1694,Dd,0.344138291237,
ENOG4102NDK,KOG1748,Dd,0.164449855299,
ENOG4102NDK,KOG1758,Dd,0.0857914985603,
ENOG4102NDK,KOG1760,Dd,-0.100969911179,
ENOG4102NDK,KOG1769,Dd,0.0298338963746,
ENOG4102NDK,KOG1780,Dd,-0.0967250121794,
ENOG4102NDK,KOG1783,Dd,-0.060990172395,
ENOG4102NDK,KOG1784,Dd,-0.0552501727012,
ENOG4102NDK,KOG1795,Dd,0.243185238292,
ENOG4102NDK,KOG1898,Dd,-0.013767633591,
ENOG4102NDK,KOG1942,Dd,0.0904405278263,
ENOG4102NDK,KOG2005,Dd,0.35024665513,
ENOG4102NDK,KOG2062,Dd,0.284656294383,
ENOG4102NDK,KOG2128,Dd,0.249261853826,
ENOG4102NDK,KOG2167,Dd,-0.0546428237864,
ENOG4102NDK,KOG2282,Dd,0.0346631608344,
ENOG4102NDK,KOG2309,Dd,0.298494367066,
ENOG4102NDK,KOG2314,Dd,0.335874398949,
ENOG4102NDK,KOG2393,Dd,-0.00764664102543,
ENOG4102NDK,KOG2581,Dd,0.366443750995,
ENOG4102NDK,KOG2582,Dd,0.299851633373,
ENOG4102NDK,KOG2740,Dd,-0.0389922931849,
ENOG4102NDK,KOG2747,Dd,-0.0278282750249,
ENOG4102NDK,KOG2768,Dd,-0.0192258145635,
ENOG4102NDK,KOG2988,Dd,0.364400556619,
ENOG4102NDK,KOG3048,Dd,-0.105104362976,
ENOG4102NDK,KOG3092,Dd,0.3770690892,
ENOG4102NDK,KOG3172,Dd,-0.125378648892,
ENOG4102NDK,KOG3174,Dd,0.139552331506,
ENOG4102NDK,KOG3196,Dd,0.198055864566,
ENOG4102NDK,KOG3204,Dd,0.0505875494378,
ENOG4102NDK,KOG3230,Dd,-0.0787100124808,
ENOG4102NDK,KOG3291,Dd,0.346218876674,
ENOG4102NDK,KOG3293,Dd,-0.0790405437399,
ENOG4102NDK,KOG3389,Dd,-0.103975527711,
ENOG4102NDK,KOG3428,Dd,-0.0883638290725,
ENOG4102NDK,KOG3460,Dd,-0.0771334450666,
ENOG4102NDK,KOG3468,Dd,0.190630017154,
ENOG4102NDK,KOG3600,Dd,-0.0665401433115,
ENOG4102NDK,KOG3667,Dd,-0.115983366973,
ENOG4102NDK,KOG3689,Dd,0.126495990933,
ENOG4102NDK,KOG4098,Dd,-0.0352055879798,
ENOG4102NDK,KOG4203,Dd,-0.11328279856,
ENOG4102NDK,KOG4204,Dd,0.099123952233,
ENOG4102NDK,KOG4213,Dd,-0.0661639252976,
ENOG4102NDK,ENOG410DVJQ,Nv,0.0773923168768,
ENOG4102NDK,ENOG410E7H7,Nv,-0.0351107547526,
ENOG4102NDK,ENOG410IJXM,Nv,0.308951301069,
ENOG4102NDK,ENOG410IR3P,Nv,0.134007532129,
ENOG4102NDK,ENOG410IRZW,Nv,0.249898860548,
ENOG4102NDK,ENOG410IT51,Nv,-0.0296761034123,
ENOG4102NDK,ENOG410V4B8,Nv,-0.0730929685791,
ENOG4102NDK,ENOG410V4MK,Nv,-0.0907631133819,
ENOG4102NDK,ENOG410VI9I,Nv,0.14750742832,
ENOG4102NDK,KOG0007,Nv,-0.0684325109496,
ENOG4102NDK,KOG0018,Nv,0.100707337633,
ENOG4102NDK,KOG0020,Nv,0.255657785656,
ENOG4102NDK,KOG0052,Nv,0.0175275383284,
ENOG4102NDK,KOG0103,Nv,-0.294426692016,
ENOG4102NDK,KOG0122,Nv,-0.0653708850095,
ENOG4102NDK,KOG0123,Nv,-0.096745273572,
ENOG4102NDK,KOG0174,Nv,0.518712524164,
ENOG4102NDK,KOG0175,Nv,0.522968124898,
ENOG4102NDK,KOG0176,Nv,0.437740834895,
ENOG4102NDK,KOG0177,Nv,0.446253172993,
ENOG4102NDK,KOG0178,Nv,0.293733988182,
ENOG4102NDK,KOG0179,Nv,0.387544143809,
ENOG4102NDK,KOG0180,Nv,0.428149038584,
ENOG4102NDK,KOG0181,Nv,0.277892673043,
ENOG4102NDK,KOG0182,Nv,0.436524570832,
ENOG4102NDK,KOG0183,Nv,0.452854740304,
ENOG4102NDK,KOG0184,Nv,0.292598104487,
ENOG4102NDK,KOG0185,Nv,0.375910870167,
ENOG4102NDK,KOG0264,Nv,0.202889400539,
ENOG4102NDK,KOG0358,Nv,-0.116982468393,
ENOG4102NDK,KOG0359,Nv,0.106801198326,
ENOG4102NDK,KOG0361,Nv,0.0344974753683,
ENOG4102NDK,KOG0363,Nv,-0.0650080875796,
ENOG4102NDK,KOG0364,Nv,0.15558924407,
ENOG4102NDK,KOG0466,Nv,0.144595127317,
ENOG4102NDK,KOG0469,Nv,-0.118240613687,
ENOG4102NDK,KOG0478,Nv,0.176916673537,
ENOG4102NDK,KOG0480,Nv,0.313985652611,
ENOG4102NDK,KOG0481,Nv,0.193275240032,
ENOG4102NDK,KOG0639,Nv,-0.0265747602167,
ENOG4102NDK,KOG0651,Nv,0.422405092507,
ENOG4102NDK,KOG0652,Nv,0.226299938309,
ENOG4102NDK,KOG0653,Nv,-0.170415809375,
ENOG4102NDK,KOG0657,Nv,-0.160065911766,
ENOG4102NDK,KOG0659,Nv,-0.0857604281275,
ENOG4102NDK,KOG0674,Nv,-0.0563008986561,
ENOG4102NDK,KOG0687,Nv,0.107401254242,
ENOG4102NDK,KOG0727,Nv,0.260091791792,
ENOG4102NDK,KOG0728,Nv,0.282485799333,
ENOG4102NDK,KOG0729,Nv,0.350235953374,
ENOG4102NDK,KOG0811,Nv,0.0181101554759,
ENOG4102NDK,KOG0841,Nv,0.429772299367,
ENOG4102NDK,KOG0870,Nv,0.0473928299539,
ENOG4102NDK,KOG0952,Nv,0.184178521662,
ENOG4102NDK,KOG0967,Nv,-0.165552388926,
ENOG4102NDK,KOG0969,Nv,0.396512027684,
ENOG4102NDK,KOG0985,Nv,0.408639049244,
ENOG4102NDK,KOG1036,Nv,-0.191184787566,
ENOG4102NDK,KOG1062,Nv,-0.0538419112097,
ENOG4102NDK,KOG1105,Nv,0.000407574999533,
ENOG4102NDK,KOG1131,Nv,-0.108460295755,
ENOG4102NDK,KOG1242,Nv,0.338038092294,
ENOG4102NDK,KOG1264,Nv,-0.0831177900126,
ENOG4102NDK,KOG1376,Nv,0.590325583388,
ENOG4102NDK,KOG1463,Nv,0.141671019082,
ENOG4102NDK,KOG1475,Nv,0.426845101063,
ENOG4102NDK,KOG1498,Nv,0.0122402305707,
ENOG4102NDK,KOG1554,Nv,0.0761240917028,
ENOG4102NDK,KOG1596,Nv,0.392393245797,
ENOG4102NDK,KOG1655,Nv,-0.149482207271,
ENOG4102NDK,KOG1666,Nv,0.011333853629,
ENOG4102NDK,KOG1670,Nv,-0.170715292731,
ENOG4102NDK,KOG1694,Nv,0.443304499816,
ENOG4102NDK,KOG1705,Nv,-0.188864668281,
ENOG4102NDK,KOG1757,Nv,0.116847121201,
ENOG4102NDK,KOG1760,Nv,-0.110928989202,
ENOG4102NDK,KOG1769,Nv,-0.0952471907408,
ENOG4102NDK,KOG1774,Nv,0.400557853872,
ENOG4102NDK,KOG1780,Nv,-0.051387969472,
ENOG4102NDK,KOG1783,Nv,0.0164398063732,
ENOG4102NDK,KOG2005,Nv,0.132300431518,
ENOG4102NDK,KOG2062,Nv,0.0904302137295,
ENOG4102NDK,KOG2167,Nv,0.0245244563545,
ENOG4102NDK,KOG2245,Nv,0.0398510128425,
ENOG4102NDK,KOG2260,Nv,-0.138533485219,
ENOG4102NDK,KOG2309,Nv,0.568608748724,
ENOG4102NDK,KOG2326,Nv,0.027000101673,
ENOG4102NDK,KOG2496,Nv,-0.093614102763,
ENOG4102NDK,KOG2581,Nv,0.172201706804,
ENOG4102NDK,KOG2655,Nv,0.137020624227,
ENOG4102NDK,KOG2732,Nv,-0.228038417437,
ENOG4102NDK,KOG2768,Nv,0.264652979603,
ENOG4102NDK,KOG2908,Nv,0.174448252912,
ENOG4102NDK,KOG2930,Nv,0.173302168703,
ENOG4102NDK,KOG2988,Nv,0.500169059611,
ENOG4102NDK,KOG3070,Nv,0.572675399992,
ENOG4102NDK,KOG3151,Nv,-0.0784895919129,
ENOG4102NDK,KOG3168,Nv,0.293582970946,
ENOG4102NDK,KOG3172,Nv,0.292261799161,
ENOG4102NDK,KOG3174,Nv,0.0120772776474,
ENOG4102NDK,ENOG410DQ8H,Sp,0.186042593735,
ENOG4102NDK,ENOG410DVJQ,Sp,0.210508813943,
ENOG4102NDK,ENOG410IEFR,Sp,-0.164059923268,
ENOG4102NDK,ENOG410IF68,Sp,0.176381679448,
ENOG4102NDK,ENOG410IG8F,Sp,-0.161846264595,
ENOG4102NDK,ENOG410IJDN,Sp,0.0449969292124,
ENOG4102NDK,ENOG410INB8,Sp,0.139127768032,
ENOG4102NDK,ENOG410INB9,Sp,0.123527223242,
ENOG4102NDK,ENOG410IPRK,Sp,0.313964786152,
ENOG4102NDK,ENOG410IPTC,Sp,0.329944546337,
ENOG4102NDK,ENOG410IREB,Sp,0.4949694133,
ENOG4102NDK,ENOG410IRS7,Sp,0.136818800199,
ENOG4102NDK,ENOG410IRZW,Sp,0.201091278373,
ENOG4102NDK,ENOG410IT51,Sp,-0.199007212337,
ENOG4102NDK,ENOG410IXWI,Sp,0.101153857528,
ENOG4102NDK,ENOG410IZRM,Sp,-0.159836854091,
ENOG4102NDK,ENOG410J0KM,Sp,-0.162621395937,
ENOG4102NDK,ENOG410KD7N,Sp,-0.0311325669045,
ENOG4102NDK,ENOG410VI9I,Sp,0.335041110057,
ENOG4102NDK,KOG0005,Sp,-0.182107872199,
ENOG4102NDK,KOG0007,Sp,0.331286231501,
ENOG4102NDK,KOG0018,Sp,0.184935867217,
ENOG4102NDK,KOG0020,Sp,0.816729574445,
ENOG4102NDK,KOG0050,Sp,0.0819830721363,
ENOG4102NDK,KOG0052,Sp,0.57426404745,
ENOG4102NDK,KOG0067,Sp,-0.280373530627,
ENOG4102NDK,KOG0103,Sp,0.499520328248,
ENOG4102NDK,KOG0107,Sp,0.259217782778,
ENOG4102NDK,KOG0113,Sp,0.255793696086,
ENOG4102NDK,KOG0115,Sp,-0.106739331874,
ENOG4102NDK,KOG0116,Sp,0.0983587351807,
ENOG4102NDK,KOG0122,Sp,0.333159653961,
ENOG4102NDK,KOG0123,Sp,0.137537881452,
ENOG4102NDK,KOG0174,Sp,0.268610211819,
ENOG4102NDK,KOG0175,Sp,0.248747911511,
ENOG4102NDK,KOG0176,Sp,0.196422981683,
ENOG4102NDK,KOG0177,Sp,0.139962431973,
ENOG4102NDK,KOG0178,Sp,0.338847852444,
ENOG4102NDK,KOG0179,Sp,0.23156961562,
ENOG4102NDK,KOG0181,Sp,0.0964324773481,
ENOG4102NDK,KOG0182,Sp,0.298283748544,
ENOG4102NDK,KOG0183,Sp,0.302086981781,
ENOG4102NDK,KOG0184,Sp,0.247509157144,
ENOG4102NDK,KOG0185,Sp,0.196622878751,
ENOG4102NDK,KOG0198,Sp,-0.0482616958252,
ENOG4102NDK,KOG0213,Sp,0.198555304649,
ENOG4102NDK,KOG0260,Sp,0.237512289948,
ENOG4102NDK,KOG0264,Sp,0.778853054404,
ENOG4102NDK,KOG0285,Sp,-0.179824637647,
ENOG4102NDK,KOG0333,Sp,0.253077906555,
ENOG4102NDK,KOG0358,Sp,0.279837828987,
ENOG4102NDK,KOG0359,Sp,0.294800442331,
ENOG4102NDK,KOG0361,Sp,0.224595123419,
ENOG4102NDK,KOG0363,Sp,0.0307602335798,
ENOG4102NDK,KOG0364,Sp,0.351835656361,
ENOG4102NDK,KOG0466,Sp,0.137670704275,
ENOG4102NDK,KOG0469,Sp,0.263052792043,
ENOG4102NDK,KOG0478,Sp,0.522361122709,
ENOG4102NDK,KOG0480,Sp,0.613350044444,
ENOG4102NDK,KOG0481,Sp,0.604597674309,
ENOG4102NDK,KOG0543,Sp,-0.137136002629,
ENOG4102NDK,KOG0616,Sp,-0.273142228221,
ENOG4102NDK,KOG0639,Sp,-0.0151599241972,
ENOG4102NDK,KOG0651,Sp,0.657510714683,
ENOG4102NDK,KOG0652,Sp,0.596620408952,
ENOG4102NDK,KOG0657,Sp,-0.359934786894,
ENOG4102NDK,KOG0668,Sp,0.321411171797,
ENOG4102NDK,KOG0674,Sp,0.606070116265,
ENOG4102NDK,KOG0686,Sp,0.184490647834,
ENOG4102NDK,KOG0687,Sp,0.463981211558,
ENOG4102NDK,KOG0727,Sp,0.57651206411,
ENOG4102NDK,KOG0728,Sp,0.488149481659,
ENOG4102NDK,KOG0729,Sp,0.595120359904,
ENOG4102NDK,KOG0834,Sp,0.0360149812357,
ENOG4102NDK,KOG0841,Sp,0.424633453029,
ENOG4102NDK,KOG0860,Sp,-0.089336252547,
ENOG4102NDK,KOG0870,Sp,0.331663265952,
ENOG4102NDK,KOG0891,Sp,-0.067444419408,
ENOG4102NDK,KOG0936,Sp,-0.0018189757095,
ENOG4102NDK,KOG0952,Sp,0.356015991973,
ENOG4102NDK,KOG0967,Sp,0.00357600176764,
ENOG4102NDK,KOG0969,Sp,0.0130648113522,
ENOG4102NDK,KOG0970,Sp,-0.0508621212974,
ENOG4102NDK,KOG0985,Sp,0.561054186726,
ENOG4102NDK,KOG1009,Sp,0.156261172842,
ENOG4102NDK,KOG1036,Sp,-0.107969214002,
ENOG4102NDK,KOG1060,Sp,0.262970869674,
ENOG4102NDK,KOG1062,Sp,-0.159980256831,
ENOG4102NDK,KOG1105,Sp,-0.143307153203,
ENOG4102NDK,KOG1190,Sp,-0.32616755783,
ENOG4102NDK,KOG1242,Sp,0.0732562968329,
ENOG4102NDK,KOG1279,Sp,0.34091657345,
ENOG4102NDK,KOG1342,Sp,0.043791989945,
ENOG4102NDK,KOG1376,Sp,0.732663567834,
ENOG4102NDK,KOG1463,Sp,0.514514363195,
ENOG4102NDK,KOG1475,Sp,0.671808167064,
ENOG4102NDK,KOG1497,Sp,0.262220544188,
ENOG4102NDK,KOG1498,Sp,0.226235093719,
ENOG4102NDK,KOG1554,Sp,0.551333101411,
ENOG4102NDK,KOG1588,Sp,-0.20557222358,
ENOG4102NDK,ENOG4104K0S,Xl,0.671161094986,
ENOG4102NDK,ENOG4104N2M,Xl,0.53894586583,
ENOG4102NDK,ENOG41050P9,Xl,0.381459426676,
ENOG4102NDK,ENOG410DQ8H,Xl,0.498700327444,
ENOG4102NDK,ENOG410IHZM,Xl,0.150093181189,
ENOG4102NDK,ENOG410IN2U,Xl,0.381464301947,
ENOG4102NDK,ENOG410IPRK,Xl,0.41539318166,
ENOG4102NDK,ENOG410IQ88,Xl,0.185085103274,
ENOG4102NDK,ENOG410IRS7,Xl,0.494060348937,
ENOG4102NDK,ENOG410IZ0U,Xl,0.25055631336,
ENOG4102NDK,ENOG410IZRM,Xl,0.538615038978,
ENOG4102NDK,ENOG410KCXR,Xl,0.543006939323,
ENOG4102NDK,ENOG410KDIF,Xl,0.520069563183,
ENOG4102NDK,ENOG410KDN3,Xl,0.470333573418,
ENOG4102NDK,ENOG410RPCU,Xl,0.288795054561,
ENOG4102NDK,ENOG410RSHA,Xl,0.246748547232,
ENOG4102NDK,ENOG410RV5X,Xl,0.544300775463,
ENOG4102NDK,ENOG410V4B8,Xl,0.210515361807,
ENOG4102NDK,ENOG410V4MK,Xl,0.299558476022,
ENOG4102NDK,KOG0005,Xl,0.413475176761,
ENOG4102NDK,KOG0007,Xl,0.498511666376,
ENOG4102NDK,KOG0018,Xl,-0.0593454779712,
ENOG4102NDK,KOG0020,Xl,0.482435466609,
ENOG4102NDK,KOG0052,Xl,0.65381570431,
ENOG4102NDK,KOG0103,Xl,0.734402594305,
ENOG4102NDK,KOG0113,Xl,0.193584267117,
ENOG4102NDK,KOG0114,Xl,0.436908330587,
ENOG4102NDK,KOG0116,Xl,0.78032515214,
ENOG4102NDK,KOG0122,Xl,0.0858101495133,
ENOG4102NDK,KOG0123,Xl,0.49078220231,
ENOG4102NDK,KOG0174,Xl,0.491353908992,
ENOG4102NDK,KOG0175,Xl,0.549125164996,
ENOG4102NDK,KOG0176,Xl,0.633505686674,
ENOG4102NDK,KOG0177,Xl,0.539227374548,
ENOG4102NDK,KOG0178,Xl,0.55442009279,
ENOG4102NDK,KOG0179,Xl,0.549522105069,
ENOG4102NDK,KOG0180,Xl,0.573563350001,
ENOG4102NDK,KOG0181,Xl,0.596524916119,
ENOG4102NDK,KOG0182,Xl,0.568169815275,
ENOG4102NDK,KOG0183,Xl,0.570344837785,
ENOG4102NDK,KOG0184,Xl,0.541817841422,
ENOG4102NDK,KOG0185,Xl,0.444024967207,
ENOG4102NDK,KOG0213,Xl,0.336886668206,
ENOG4102NDK,KOG0260,Xl,0.394747306225,
ENOG4102NDK,KOG0264,Xl,0.736380984032,
ENOG4102NDK,KOG0333,Xl,0.221666482354,
ENOG4102NDK,KOG0358,Xl,0.541459042691,
ENOG4102NDK,KOG0359,Xl,0.626124295078,
ENOG4102NDK,KOG0361,Xl,0.576225781558,
ENOG4102NDK,KOG0363,Xl,0.563535308182,
ENOG4102NDK,KOG0364,Xl,0.496192134402,
ENOG4102NDK,KOG0466,Xl,0.551850847801,
ENOG4102NDK,KOG0469,Xl,0.632232214938,
ENOG4102NDK,KOG0478,Xl,0.37908325172,
ENOG4102NDK,KOG0480,Xl,0.523616735969,
ENOG4102NDK,KOG0543,Xl,0.539395830392,
ENOG4102NDK,KOG0616,Xl,0.153428322745,
ENOG4102NDK,KOG0651,Xl,0.606758327022,
ENOG4102NDK,KOG0652,Xl,0.666278649139,
ENOG4102NDK,KOG0657,Xl,0.580970633062,
ENOG4102NDK,KOG0668,Xl,0.463517222368,
ENOG4102NDK,KOG0674,Xl,0.36889968997,
ENOG4102NDK,KOG0686,Xl,0.599532184083,
ENOG4102NDK,KOG0687,Xl,0.497749981458,
ENOG4102NDK,KOG0728,Xl,0.566549962444,
ENOG4102NDK,KOG0729,Xl,0.615865670665,
ENOG4102NDK,KOG0822,Xl,0.738597827191,
ENOG4102NDK,KOG0841,Xl,0.759916678117,
ENOG4102NDK,KOG0860,Xl,0.0987720007492,
ENOG4102NDK,KOG0870,Xl,0.276166943903,
ENOG4102NDK,KOG0936,Xl,-0.25902954003,
ENOG4102NDK,KOG0952,Xl,0.600637286872,
ENOG4102NDK,KOG0967,Xl,0.618158503976,
ENOG4102NDK,KOG0977,Xl,0.130587516728,
ENOG4102NDK,KOG0985,Xl,-0.111285919248,
ENOG4102NDK,KOG1036,Xl,0.342568190763,
ENOG4102NDK,KOG1060,Xl,-0.0061744215575,
ENOG4102NDK,KOG1062,Xl,0.403136460028,
ENOG4102NDK,KOG1131,Xl,0.152555900768,
ENOG4102NDK,KOG1342,Xl,0.565447783381,
ENOG4102NDK,KOG1350,Xl,0.253405760868,
ENOG4102NDK,KOG1376,Xl,0.893593347379,
ENOG4102NDK,KOG1463,Xl,0.490655186667,
ENOG4102NDK,KOG1475,Xl,0.0095919628025,
ENOG4102NDK,KOG1497,Xl,0.771804753588,
ENOG4102NDK,KOG1498,Xl,0.4089733554,
ENOG4102NDK,KOG1531,Xl,-0.173978814616,
ENOG4102NDK,KOG1554,Xl,0.486472032288,
ENOG4102NDK,KOG1656,Xl,0.2224121237,
ENOG4102NDK,KOG1670,Xl,0.529492495702,
ENOG4102NDK,KOG1694,Xl,-0.203176518168,
ENOG4102NDK,KOG1705,Xl,0.317410807736,
ENOG4102NDK,KOG1728,Xl,-0.100296445881,
ENOG4102NDK,KOG1758,Xl,-0.036676587186,
ENOG4102NDK,KOG1774,Xl,0.461154664262,
ENOG4102NDK,KOG1780,Xl,0.510032106023,
ENOG4102NDK,KOG1783,Xl,0.440849651326,
ENOG4102NDK,KOG1784,Xl,0.273536052554,
ENOG4102NDK,KOG1795,Xl,0.611372132635,
ENOG4102NDK,KOG1802,Xl,0.443163345659,
KOG0018,KOG0050,Sc,-0.226662221434,
KOG0018,KOG0052,Sc,-0.226201056391,
KOG0018,KOG0103,Sc,0.0685619447558,
KOG0018,KOG0113,Sc,0.118345237187,
KOG0018,KOG0116,Sc,-0.00150833677597,
KOG0018,KOG0178,Sc,0.10418671404,
KOG0018,KOG0181,Sc,0.277045809591,
KOG0018,KOG0182,Sc,-0.153382620308,
KOG0018,KOG0183,Sc,0.304400171793,
KOG0018,KOG0260,Sc,-0.226711477325,
KOG0018,KOG0262,Sc,0.0878026953875,
KOG0018,KOG0358,Sc,0.228274221252,
KOG0018,KOG0359,Sc,0.175820665719,
KOG0018,KOG0361,Sc,0.0418546034202,
KOG0018,KOG0363,Sc,0.302649125045,
KOG0018,KOG0364,Sc,0.191783838584,
KOG0018,KOG0466,Sc,0.437243477023,
KOG0018,KOG0481,Sc,-0.00500823372385,
KOG0018,KOG0616,Sc,0.281305471288,
KOG0018,KOG0657,Sc,0.203165695512,
KOG0018,KOG0658,Sc,0.138318943526,
KOG0018,KOG0659,Sc,0.221247395465,
KOG0018,KOG0811,Sc,-0.153382620308,
KOG0018,KOG0952,Sc,0.304377607811,
KOG0018,KOG1135,Sc,0.060756288331,
KOG0018,KOG1350,Sc,-0.0413774182144,
KOG0018,KOG1475,Sc,-0.0129943459246,
KOG0018,KOG1498,Sc,-0.0152605191402,
KOG0018,KOG1554,Sc,-0.0806098730071,
KOG0018,KOG1662,Sc,0.161971678901,
KOG0018,KOG1670,Sc,-0.0897268663561,
KOG0018,KOG1728,Sc,0.554561380984,
KOG0018,KOG1769,Sc,-0.258967326489,
KOG0018,KOG1783,Sc,-0.127688650723,
KOG0018,KOG1898,Sc,-0.135957241984,
KOG0018,KOG1942,Sc,0.150982829782,
KOG0018,KOG2005,Sc,-0.192002018304,
KOG0018,KOG2074,Sc,0.326278392206,
KOG0018,KOG2245,Sc,-0.102027551537,
KOG0018,KOG2260,Sc,0.149115487474,
KOG0018,KOG2267,Sc,-0.0380323269523,
KOG0018,KOG2310,Sc,-0.192033637658,
KOG0018,KOG2496,Sc,-0.259012026189,
KOG0018,KOG2549,Sc,0.573345953877,
KOG0018,KOG2599,Sc,0.0895938169325,
KOG0018,KOG2655,Sc,0.127610590894,
KOG0018,KOG2747,Sc,-0.042703730229,
KOG0018,KOG2768,Sc,-0.191986808472,
KOG0018,KOG2851,Sc,0.0112753439798,
KOG0018,KOG3149,Sc,0.00987173779839,
KOG0018,KOG3232,Sc,-0.0407862939056,
KOG0018,KOG3293,Sc,-0.065729093712,
KOG0018,KOG3448,Sc,0.193803308205,
KOG0018,KOG3478,Sc,-0.0109899356994,
KOG0018,KOG3484,Sc,0.320835160646,
KOG0018,KOG3689,Sc,-0.0264140911782,
KOG0018,KOG3933,Sc,0.0258875502305,
KOG0018,KOG4098,Sc,-0.0218781827017,
KOG0020,KOG0050,Sc,0.159910825193,
KOG0020,KOG0052,Sc,0.728829944797,
KOG0020,KOG0103,Sc,0.0401966294764,
KOG0020,KOG0113,Sc,-0.0874367643322,
KOG0020,KOG0116,Sc,0.334714805708,
KOG0020,KOG0122,Sc,-0.24397535137,
KOG0020,KOG0178,Sc,0.64787083014,
KOG0020,KOG0181,Sc,0.391773326776,
KOG0020,KOG0182,Sc,0.210713122496,
KOG0020,KOG0183,Sc,-0.449441523373,
KOG0020,KOG0262,Sc,0.538513714744,
KOG0020,KOG0358,Sc,-0.200201054457,
KOG0020,KOG0359,Sc,-0.392459716735,
KOG0020,KOG0361,Sc,0.34839930403,
KOG0020,KOG0363,Sc,-0.429166088415,
KOG0020,KOG0364,Sc,-0.122254458731,
KOG0020,KOG0466,Sc,0.280229113553,
KOG0020,KOG0481,Sc,0.548668184485,
KOG0020,KOG0652,Sc,0.168362019616,
KOG0020,KOG0657,Sc,-0.424796575653,
KOG0020,KOG0658,Sc,-0.224882595175,
KOG0020,KOG0811,Sc,-0.0166224932681,
KOG0020,KOG0889,Sc,-0.0191647270338,
KOG0020,KOG0952,Sc,-0.497740496964,
KOG0020,KOG0970,Sc,0.0356494358511,
KOG0020,KOG1062,Sc,-0.188260336802,
KOG0020,KOG1105,Sc,0.00894200416206,
KOG0020,KOG1135,Sc,0.0607485189375,
KOG0020,KOG1350,Sc,0.55822675532,
KOG0020,KOG1475,Sc,-0.0248948041291,
KOG0020,KOG1498,Sc,0.509987327489,
KOG0020,KOG1554,Sc,0.325485616671,
KOG0020,KOG1662,Sc,-0.364302983562,
KOG0020,KOG1666,Sc,-0.3604827432,
KOG0020,KOG1670,Sc,0.438610690723,
KOG0020,KOG1728,Sc,-0.553776490205,
KOG0020,KOG1769,Sc,0.415009155126,
KOG0020,KOG1783,Sc,0.279154649077,
KOG0020,KOG1898,Sc,0.0244718810671,
KOG0020,KOG1942,Sc,-0.160132175023,
KOG0020,KOG2005,Sc,0.335703323512,
KOG0020,KOG2074,Sc,-0.27427493162,
