ID1,ID2,species,data,otherfeature,state
ENOG4102NDK,KOG1376,Dm,0.939098965186,0.5720905877763607,
ENOG4102NDK,KOG1407,Dm,-0.179368230929,-0.24171320695573872,
ENOG4102NDK,KOG1463,Dm,-0.112142299525,0.5105065980644762,
ENOG4102NDK,KOG1475,Dm,0.44670952150700005,0.14073573574652853,
ENOG4102NDK,KOG1477,Dm,0.40095865055600005,-0.6037552525475832,
ENOG4102NDK,KOG1497,Dm,0.548202765661,0.2595533896399735,
ENOG4102NDK,KOG1498,Dm,0.557038570113,-0.02498847903153101,
ENOG4102NDK,KOG1554,Dm,0.267911675779,0.14271029973265145,
ENOG4102NDK,ENOG4106AYG,Mm,-0.21582999162099997,0.5142921914066632,
ENOG4102NDK,ENOG4108S5H,Mm,-0.138940454081,0.019255077904192282,
ENOG4102NDK,ENOG4108YSI,Mm,-0.024385948672099998,0.08137994559127287,
ENOG4102NDK,ENOG410CCHR,Mm,-0.13968043029899999,0.437403492929006,
ENOG4102NDK,ENOG410CH8Q,Mm,0.21808117481,0.09677323115515052,
ENOG4102NDK,ENOG410CJBM,Mm,0.372762621746,-0.0570353330398987,
ENOG4102NDK,ENOG410CMY9,Mm,0.127586847685,-0.008790422577754415,
ENOG4102NDK,ENOG410DVJQ,Mm,0.015633459635,-0.34087341765241436,
ENOG4102NDK,ENOG410IF68,Mm,-0.157881407049,0.2492074012497185,
ENOG4102NDK,ENOG410IGPC,Mm,0.719065626066,-0.06513361710473757,
ENOG4102NDK,ENOG410IHZM,Mm,0.6017718065559999,0.05010460128087744,
ENOG4102NDK,ENOG410IJKN,Mm,0.180298176186,-0.045445037088903274,
ENOG4102NDK,ENOG410IJNC,Mm,0.13097152704,0.3590680991493002,
ENOG4102NDK,ENOG410IJXM,Mm,-0.048979405657400006,-0.23921086238868025,
ENOG4102NDK,ENOG410IN2U,Mm,-0.0291240720755,-0.23066100694221825,
ENOG4102NDK,ENOG410IP4N,Mm,0.40107327764,-0.14113068073945836,
ENOG4102NDK,ENOG410IQ4W,Mm,0.0138261595332,-0.14773458497849545,
ENOG4102NDK,ENOG410IR2Y,Mm,0.11627213332,0.06792846171189369,
ENOG4102NDK,ENOG410IR3P,Mm,-0.031135731005,-0.4990296797120144,
ENOG4102NDK,ENOG410IREB,Mm,0.453662488914,0.08357309370574371,
ENOG4102NDK,ENOG410IRS7,Mm,0.549248242048,-0.43273305372230403,
ENOG4102NDK,ENOG410IRVA,Mm,-0.17679583829700002,-0.3096279793039436,
ENOG4102NDK,ENOG410IUMQ,Mm,0.41521935545599997,0.18001501733332875,
ENOG4102NDK,ENOG410IUVJ,Mm,-0.12340020489299999,-0.2557856242802333,
ENOG4102NDK,ENOG410IW5Z,Mm,-0.318270727675,0.5212815159708677,
ENOG4102NDK,ENOG410KCT5,Mm,0.27963906551999995,0.1030230842568773,
ENOG4102NDK,ENOG410KCXR,Mm,0.5005322776910001,-0.09180072598382535,
ENOG4102NDK,ENOG410KD8M,Mm,0.145495958982,-0.03902290702491429,
ENOG4102NDK,ENOG410KDIF,Mm,-0.21375394802499997,-0.4641594676569264,
ENOG4102NDK,ENOG410KDN3,Mm,-0.206357314555,0.03224367429359559,
ENOG4102NDK,ENOG410RRWH,Mm,0.09820286530919999,-0.20966805806869693,
ENOG4102NDK,ENOG410RSYT,Mm,0.0124287237295,0.5318652124761728,
ENOG4102NDK,ENOG410S0BI,Mm,0.7441855248929999,-0.1883643107762435,
ENOG4102NDK,ENOG410VI9I,Mm,0.24579594717599998,0.4192543487444674,
ENOG4102NDK,ENOG410VIAK,Mm,0.65203710467,-0.025047023637244505,
ENOG4102NDK,KOG0005,Mm,-0.17679592904199998,-0.3607465748330009,
ENOG4102NDK,KOG0007,Mm,0.0632638405583,0.19270973730557803,
ENOG4102NDK,KOG0018,Mm,0.0035156661192,0.22673086847663676,
ENOG4102NDK,KOG0020,Mm,0.630406097249,-0.2242717232210575,
ENOG4102NDK,KOG0050,Mm,0.627645028158,0.2186994199878058,
ENOG4102NDK,KOG0052,Mm,0.37920371380500006,0.08169814650204524,
ENOG4102NDK,KOG0067,Mm,-0.341743311715,0.1720903531910779,
ENOG4102NDK,KOG0103,Mm,0.340287848309,-0.4761409875838756,
ENOG4102NDK,KOG0107,Mm,0.7694001442020001,-0.09857479203774322,
ENOG4102NDK,KOG0113,Mm,0.7026386833480001,0.10761262248788302,
ENOG4102NDK,KOG0114,Mm,0.428732190851,-0.351816616468874,
ENOG4102NDK,KOG0115,Mm,-0.28910371323600004,-0.2864252135508232,
ENOG4102NDK,KOG0116,Mm,0.346939973199,-0.5172552762248667,
ENOG4102NDK,KOG0122,Mm,0.504467516529,-0.5845688236220079,
ENOG4102NDK,KOG0123,Mm,0.125030323497,-0.6059887876719392,
ENOG4102NDK,KOG0174,Mm,0.0735133370696,-0.16914085251707495,
ENOG4102NDK,KOG0175,Mm,0.073513310559,-0.3433289997989698,
ENOG4102NDK,KOG0176,Mm,-0.0187360079327,0.3242237174167782,
ENOG4102NDK,KOG0177,Mm,-0.0541649438219,0.17323370278227623,
ENOG4102NDK,KOG0178,Mm,0.0193587665965,0.09825569607239497,
ENOG4102NDK,KOG0179,Mm,0.020144683216699998,0.15725695808517534,
ENOG4102NDK,KOG0181,Mm,0.0142499120202,0.054228165427974324,
ENOG4102NDK,KOG0182,Mm,-0.0581070072635,0.2970512573959853,
ENOG4102NDK,KOG0183,Mm,0.0511237951401,0.186370533821718,
ENOG4102NDK,KOG0184,Mm,0.019712441254599998,-0.3842691311864324,
ENOG4102NDK,KOG0185,Mm,-0.0166016004261,0.21445511113041735,
ENOG4102NDK,KOG0213,Mm,0.220786594009,-0.11636264044191122,
ENOG4102NDK,KOG0260,Mm,0.263920794224,0.13584647724403126,
ENOG4102NDK,KOG0264,Mm,0.813587441065,-0.10130743718128664,
ENOG4102NDK,KOG0285,Mm,0.0268762344792,0.19491034855196476,
ENOG4102NDK,KOG0311,Mm,0.35148953813199996,-0.024912130388033502,
ENOG4102NDK,KOG0333,Mm,0.18470001114300003,0.46083107468731743,
ENOG4102NDK,KOG0358,Mm,0.002539178065,0.4217854652189597,
ENOG4102NDK,KOG0359,Mm,-0.041389141638000004,-0.0021643677695793056,
ENOG4102NDK,KOG0361,Mm,-0.137914092216,-0.22253266734215665,
ENOG4102NDK,KOG0363,Mm,-0.023136666557499998,-0.05821398543545005,
ENOG4102NDK,KOG0364,Mm,0.139117648614,-0.2453294055867636,
ENOG4102NDK,KOG0391,Mm,-0.042241839691399996,0.1567067103700784,
ENOG4102NDK,KOG0466,Mm,0.0144720700434,0.34850465716464696,
ENOG4102NDK,KOG0469,Mm,0.204045861705,0.166845203282675,
ENOG4102NDK,KOG0478,Mm,0.046544952549099995,-0.01904559347721532,
ENOG4102NDK,KOG0480,Mm,0.10818384387,-0.3477188596589376,
ENOG4102NDK,KOG0481,Mm,0.06168363954390001,0.5589309565435249,
ENOG4102NDK,KOG0543,Mm,0.100075283914,-0.4186731724575901,
ENOG4102NDK,KOG0649,Mm,-0.0377812040921,0.37965349910791585,
ENOG4102NDK,KOG0651,Mm,0.583821147432,-0.4729981188689292,
ENOG4102NDK,KOG0652,Mm,0.335715941241,-0.1641636674996959,
ENOG4102NDK,KOG0653,Mm,0.0154375176991,0.09136742455904517,
ENOG4102NDK,KOG0657,Mm,-0.321524608361,0.4300925994809258,
ENOG4102NDK,KOG0658,Mm,-0.169265541159,-0.11335737162757639,
ENOG4102NDK,KOG0668,Mm,0.5581668426640001,-0.18275231467785955,
ENOG4102NDK,KOG0679,Mm,0.299911297008,1.0402405251532618,
ENOG4102NDK,KOG0727,Mm,0.36954015930699996,-0.12266106547164272,
ENOG4102NDK,KOG0728,Mm,0.33798965091600003,0.2669236128931325,
ENOG4102NDK,KOG0729,Mm,0.44461894691200005,0.32698636551183796,
ENOG4102NDK,KOG0841,Mm,0.718884786006,0.23879077720668404,
ENOG4102NDK,KOG0952,Mm,0.6432730288840001,0.5771015496262927,
ENOG4102NDK,KOG0967,Mm,0.0633053722982,-0.7614216187551387,
ENOG4102NDK,KOG0977,Mm,0.6602584183560001,0.4151606351092878,
ENOG4102NDK,KOG0985,Mm,0.324635553749,-0.45723601915764495,
ENOG4102NDK,KOG1009,Mm,0.113712936415,0.102749401376753,
ENOG4102NDK,KOG1036,Mm,-0.22028747418900002,-0.22893492133193616,
ENOG4102NDK,KOG1062,Mm,-0.100322016641,-0.24128321388280152,
ENOG4102NDK,KOG1105,Mm,-0.12270703050899999,0.030739970930466542,
ENOG4102NDK,KOG1135,Mm,0.334692376525,0.5409621727628674,
ENOG4102NDK,KOG0005,Dd,-0.0398315175313,0.028872759555422043,
ENOG4102NDK,KOG0007,Dd,-0.0648873435246,0.21682705999093974,
ENOG4102NDK,KOG0020,Dd,0.272911939635,0.029313491921456353,
ENOG4102NDK,KOG0052,Dd,0.104752512268,0.1521605716103852,
ENOG4102NDK,KOG0103,Dd,-0.0058941161767,-0.6722987005084069,
ENOG4102NDK,KOG0107,Dd,-0.007857061484,0.3936381736599461,
ENOG4102NDK,KOG0116,Dd,0.0650153353613,0.10016913208769156,
ENOG4102NDK,KOG0122,Dd,-0.145940442645,0.10765359628946844,
ENOG4102NDK,KOG0123,Dd,-0.00878243250779,0.2932129677400284,
ENOG4102NDK,KOG0174,Dd,0.296389686269,-0.10826240167769981,
ENOG4102NDK,KOG0175,Dd,0.299041765664,0.12841345476599067,
ENOG4102NDK,KOG0176,Dd,0.290673905784,-0.5038816022854027,
ENOG4102NDK,KOG0177,Dd,0.30858869686,0.004975586462179263,
ENOG4102NDK,KOG0178,Dd,0.298635836644,0.08981433517154587,
ENOG4102NDK,KOG0179,Dd,0.271205341107,0.3050315786740361,
ENOG4102NDK,KOG0180,Dd,0.318630766046,0.049596097084518405,
ENOG4102NDK,KOG0181,Dd,0.242535696995,-0.16821446849012303,
ENOG4102NDK,KOG0182,Dd,0.27718015579599997,0.22800427504525236,
ENOG4102NDK,KOG0183,Dd,0.32134956385200003,0.29225053994456784,
ENOG4102NDK,KOG0184,Dd,0.269991248274,0.15306656514460457,
ENOG4102NDK,KOG0185,Dd,0.353327862848,-0.05892483950950087,
ENOG4102NDK,KOG0198,Dd,0.113138730614,-0.5003997941526982,
ENOG4102NDK,KOG0260,Dd,0.119420409766,0.5493564093728555,
ENOG4102NDK,KOG0264,Dd,0.1877096274,-0.25049408362881287,
ENOG4102NDK,KOG0333,Dd,-0.0631557417735,-0.03284025080077969,
ENOG4102NDK,KOG0359,Dd,0.0980145732513,-0.33448899833486617,
ENOG4102NDK,KOG0361,Dd,-0.014769490517599999,-0.07086620739227761,
ENOG4102NDK,KOG0466,Dd,0.0346971871439,-0.03318320623781274,
ENOG4102NDK,KOG0469,Dd,0.12033226203,-0.19018239470649198,
ENOG4102NDK,KOG0480,Dd,0.230525852623,-0.31057536766786187,
ENOG4102NDK,KOG0543,Dd,-0.0589701278578,-0.265956295233125,
ENOG4102NDK,KOG0651,Dd,0.364493458216,-0.6844487600006245,
ENOG4102NDK,KOG0652,Dd,0.325010313544,0.49305396894054854,
ENOG4102NDK,KOG0657,Dd,0.0697982990505,-0.48952974988303155,
ENOG4102NDK,KOG0658,Dd,0.111283616085,-0.18686092995497453,
ENOG4102NDK,KOG0668,Dd,0.42456800912,0.1297174337883639,
ENOG4102NDK,KOG0674,Dd,0.2052813854,0.09479278414494403,
ENOG4102NDK,KOG0679,Dd,-0.07071427308389999,-0.31023100006637805,
ENOG4102NDK,KOG0687,Dd,0.08846185952639998,0.4866566474880722,
ENOG4102NDK,KOG0811,Dd,0.10255263863700001,-0.20136497445390567,
ENOG4102NDK,KOG0841,Dd,0.290196243035,0.058176548045874826,
ENOG4102NDK,KOG0952,Dd,0.010025689129299999,0.4399135030037793,
ENOG4102NDK,KOG0970,Dd,0.047592024921,-0.12388468286568263,
ENOG4102NDK,KOG0985,Dd,0.0954191079281,0.14757624005845252,
ENOG4102NDK,KOG1060,Dd,0.207121897874,0.26642064967199725,
ENOG4102NDK,KOG1062,Dd,0.043078051259500004,-0.40475381523238674,
ENOG4102NDK,KOG1101,Dd,0.15085840430800002,0.07629407387415107,
ENOG4102NDK,KOG1279,Dd,-0.0449122494878,-0.06731503964300621,
ENOG4102NDK,KOG1350,Dd,0.057192888327500004,0.256137812603409,
ENOG4102NDK,KOG1376,Dd,0.20370277080600002,0.13690641577778176,
ENOG4102NDK,KOG1475,Dd,0.27828277614700003,0.4664619549758362,
ENOG4102NDK,KOG1531,Dd,-0.027753314243200003,-0.06550963596919601,
ENOG4102NDK,KOG1554,Dd,0.37231946316500003,-0.06379192792800838,
ENOG4102NDK,KOG1652,Dd,-0.04327095652480001,-0.050556117121259785,
ENOG4102NDK,KOG1670,Dd,0.050994110519000005,-0.23960089792331413,
ENOG4102NDK,KOG1694,Dd,0.344138291237,-0.5043822303805928,
ENOG4102NDK,KOG1748,Dd,0.164449855299,-0.4743270956333502,
ENOG4102NDK,KOG1758,Dd,0.08579149856030001,-0.21168553195534498,
ENOG4102NDK,KOG1760,Dd,-0.100969911179,-0.1939662437781343,
ENOG4102NDK,KOG1769,Dd,0.0298338963746,0.35682119362656567,
ENOG4102NDK,KOG1780,Dd,-0.0967250121794,0.3464977071536181,
ENOG4102NDK,KOG1783,Dd,-0.060990172395,-0.08823390465579219,
ENOG4102NDK,KOG1784,Dd,-0.055250172701199994,-0.5468626048933944,
ENOG4102NDK,KOG1795,Dd,0.243185238292,-0.34141621509206105,
ENOG4102NDK,KOG1898,Dd,-0.013767633591,0.20962245723446044,
ENOG4102NDK,KOG1942,Dd,0.09044052782630001,0.3207104228520198,
ENOG4102NDK,KOG2005,Dd,0.35024665513000003,0.16756672687027016,
ENOG4102NDK,KOG2062,Dd,0.284656294383,-0.3546459539655778,
ENOG4102NDK,KOG2128,Dd,0.249261853826,-0.2885218502402238,
ENOG4102NDK,KOG2167,Dd,-0.0546428237864,0.10828021703698652,
ENOG4102NDK,KOG2282,Dd,0.0346631608344,-0.1311642792653412,
ENOG4102NDK,KOG2309,Dd,0.29849436706599997,0.37578282143606273,
ENOG4102NDK,KOG2314,Dd,0.335874398949,0.03133822798205943,
ENOG4102NDK,KOG2393,Dd,-0.00764664102543,0.2225435737626687,
ENOG4102NDK,KOG2581,Dd,0.366443750995,-0.01589408942149585,
ENOG4102NDK,KOG2582,Dd,0.29985163337299997,0.46304577893117105,
ENOG4102NDK,KOG2740,Dd,-0.0389922931849,-0.5347101777550111,
ENOG4102NDK,KOG2747,Dd,-0.027828275024900002,0.5569068738817493,
ENOG4102NDK,KOG2768,Dd,-0.0192258145635,0.4167943269943575,
ENOG4102NDK,KOG2988,Dd,0.364400556619,-0.2330822024032297,
ENOG4102NDK,KOG3048,Dd,-0.105104362976,-0.30890296467658285,
ENOG4102NDK,KOG3092,Dd,0.37706908920000004,0.22292048041131585,
ENOG4102NDK,KOG3172,Dd,-0.125378648892,0.34908281482640235,
ENOG4102NDK,KOG3174,Dd,0.139552331506,-0.3323534119354668,
ENOG4102NDK,KOG3196,Dd,0.198055864566,-0.16064400739076795,
ENOG4102NDK,KOG3204,Dd,0.0505875494378,-0.1287228020402789,
ENOG4102NDK,KOG3230,Dd,-0.0787100124808,0.48197978744225967,
ENOG4102NDK,KOG3291,Dd,0.34621887667400003,0.02939664753960237,
ENOG4102NDK,KOG3293,Dd,-0.0790405437399,-0.1045632982657708,
ENOG4102NDK,KOG3389,Dd,-0.103975527711,0.1343902689891125,
ENOG4102NDK,KOG3428,Dd,-0.0883638290725,0.6281818103667237,
ENOG4102NDK,KOG3460,Dd,-0.0771334450666,0.2560689526824777,
ENOG4102NDK,KOG3468,Dd,0.190630017154,-0.4076471715525967,
ENOG4102NDK,KOG3600,Dd,-0.0665401433115,-0.5457545220906428,
ENOG4102NDK,KOG3667,Dd,-0.115983366973,0.12818049135482662,
ENOG4102NDK,KOG3689,Dd,0.12649599093299999,0.3240490185444376,
ENOG4102NDK,KOG4098,Dd,-0.0352055879798,0.14145555755168174,
ENOG4102NDK,KOG4203,Dd,-0.11328279855999998,-0.06960378125859769,
ENOG4102NDK,KOG4204,Dd,0.09912395223300001,-0.1606482944000646,
ENOG4102NDK,KOG4213,Dd,-0.0661639252976,0.44686376220356977,
ENOG4102NDK,ENOG410DVJQ,Nv,0.07739231687680001,-0.05984103206606686,
ENOG4102NDK,ENOG410E7H7,Nv,-0.0351107547526,0.13875553484538533,
ENOG4102NDK,ENOG410IJXM,Nv,0.308951301069,0.45315517306494124,
ENOG4102NDK,ENOG410IR3P,Nv,0.134007532129,-0.19397880372843804,
ENOG4102NDK,ENOG410IRZW,Nv,0.249898860548,0.46579767256358007,
ENOG4102NDK,ENOG410IT51,Nv,-0.0296761034123,-0.1660620563716293,
ENOG4102NDK,ENOG410V4B8,Nv,-0.07309296857910001,0.2732542734605145,
ENOG4102NDK,ENOG410V4MK,Nv,-0.09076311338189999,0.758235800239006,
ENOG4102NDK,ENOG410VI9I,Nv,0.14750742832,0.1357052822461307,
ENOG4102NDK,KOG0007,Nv,-0.0684325109496,0.5531347385098323,
ENOG4102NDK,KOG0018,Nv,0.100707337633,-0.38671691662438207,
ENOG4102NDK,KOG0020,Nv,0.255657785656,-0.12477233031605975,
ENOG4102NDK,KOG0052,Nv,0.0175275383284,0.011432542565430932,
ENOG4102NDK,KOG0103,Nv,-0.294426692016,0.045122898326426165,
ENOG4102NDK,KOG0122,Nv,-0.0653708850095,0.24285519112673976,
ENOG4102NDK,KOG0123,Nv,-0.09674527357200001,0.062455129579760536,
ENOG4102NDK,KOG0174,Nv,0.518712524164,-0.39012943261083793,
ENOG4102NDK,KOG0175,Nv,0.522968124898,-0.09182220968580222,
ENOG4102NDK,KOG0176,Nv,0.437740834895,0.3551685278387069,
ENOG4102NDK,KOG0177,Nv,0.446253172993,0.2559176740298809,
ENOG4102NDK,KOG0178,Nv,0.29373398818199997,0.136783152325513,
ENOG4102NDK,KOG0179,Nv,0.38754414380900004,0.34705395125131566,
ENOG4102NDK,KOG0180,Nv,0.428149038584,-0.16693528400628596,
ENOG4102NDK,KOG0181,Nv,0.27789267304299997,0.09157626446533847,
ENOG4102NDK,KOG0182,Nv,0.436524570832,-0.05401126049840666,
ENOG4102NDK,KOG0183,Nv,0.452854740304,0.0817771071718526,
ENOG4102NDK,KOG0184,Nv,0.292598104487,-0.47513524410420477,
ENOG4102NDK,KOG0185,Nv,0.375910870167,-0.0014515517418160547,
ENOG4102NDK,KOG0264,Nv,0.202889400539,-0.0352059094366185,
ENOG4102NDK,KOG0358,Nv,-0.11698246839299999,-0.1782238723157988,
ENOG4102NDK,KOG0359,Nv,0.10680119832599999,0.2396637810096934,
ENOG4102NDK,KOG0361,Nv,0.0344974753683,0.46261764983660325,
ENOG4102NDK,KOG0363,Nv,-0.0650080875796,0.7443456103589362,
ENOG4102NDK,KOG0364,Nv,0.15558924407,-0.33165347007395146,
ENOG4102NDK,KOG0466,Nv,0.144595127317,-0.11657104510709951,
ENOG4102NDK,KOG0469,Nv,-0.11824061368699999,-0.1391268410110054,
ENOG4102NDK,KOG0478,Nv,0.176916673537,0.3180397404636222,
ENOG4102NDK,KOG0480,Nv,0.31398565261100003,-0.07597914400192111,
ENOG4102NDK,KOG0481,Nv,0.19327524003199997,-0.20853482594412762,
ENOG4102NDK,KOG0639,Nv,-0.0265747602167,-0.8602387566324078,
ENOG4102NDK,KOG0651,Nv,0.422405092507,-0.012712852322480112,
ENOG4102NDK,KOG0652,Nv,0.226299938309,-0.677129377784166,
ENOG4102NDK,KOG0653,Nv,-0.170415809375,-0.060777490313202426,
ENOG4102NDK,KOG0657,Nv,-0.160065911766,0.19877676878516493,
ENOG4102NDK,KOG0659,Nv,-0.08576042812750001,-0.06394408796250498,
ENOG4102NDK,KOG0674,Nv,-0.056300898656099996,0.4032389110071213,
ENOG4102NDK,KOG0687,Nv,0.107401254242,0.2869641727124245,
ENOG4102NDK,KOG0727,Nv,0.26009179179200004,-0.047139131833464736,
ENOG4102NDK,KOG0728,Nv,0.282485799333,0.15216074408766908,
ENOG4102NDK,KOG0729,Nv,0.350235953374,-0.017858259297093365,
ENOG4102NDK,KOG0811,Nv,0.0181101554759,0.48610767899392815,
ENOG4102NDK,KOG0841,Nv,0.429772299367,-0.0962005289484999,
ENOG4102NDK,KOG0870,Nv,0.0473928299539,-0.28347752043158403,
ENOG4102NDK,KOG0952,Nv,0.184178521662,-0.1976915585784814,
ENOG4102NDK,KOG0967,Nv,-0.165552388926,-0.2356670828648264,
ENOG4102NDK,KOG0969,Nv,0.396512027684,0.38763792600559605,
ENOG4102NDK,KOG0985,Nv,0.408639049244,-0.28648074494230774,
ENOG4102NDK,KOG1036,Nv,-0.191184787566,-0.013214352672819863,
ENOG4102NDK,KOG1062,Nv,-0.05384191120969999,0.033867205035031385,
ENOG4102NDK,KOG1105,Nv,0.0004075749995330001,-0.19174787613797653,
ENOG4102NDK,KOG1131,Nv,-0.108460295755,-0.27547076167452933,
ENOG4102NDK,KOG1242,Nv,0.338038092294,-0.02876773037135221,
ENOG4102NDK,KOG1264,Nv,-0.0831177900126,-0.5113556167840614,
ENOG4102NDK,KOG1376,Nv,0.590325583388,-0.24276618819238754,
ENOG4102NDK,KOG1463,Nv,0.141671019082,0.495378365863386,
ENOG4102NDK,KOG1475,Nv,0.42684510106299994,-0.22480816766674366,
ENOG4102NDK,KOG1498,Nv,0.0122402305707,0.12218365521382364,
ENOG4102NDK,KOG1554,Nv,0.0761240917028,0.19053620684941994,
ENOG4102NDK,KOG1596,Nv,0.392393245797,0.14672975584510659,
ENOG4102NDK,KOG1655,Nv,-0.149482207271,0.35737256856393124,
ENOG4102NDK,KOG1666,Nv,0.011333853629000001,-0.07690889254555765,
ENOG4102NDK,KOG1670,Nv,-0.170715292731,-0.10352697305944093,
ENOG4102NDK,KOG1694,Nv,0.443304499816,0.07740462122847828,
ENOG4102NDK,KOG1705,Nv,-0.188864668281,-0.04139343707702115,
ENOG4102NDK,KOG1757,Nv,0.116847121201,-0.17216774325165551,
ENOG4102NDK,KOG1760,Nv,-0.11092898920199999,0.48491501684287047,
ENOG4102NDK,KOG1769,Nv,-0.0952471907408,-0.4031116720184837,
ENOG4102NDK,KOG1774,Nv,0.400557853872,-0.38031357675332567,
ENOG4102NDK,KOG1780,Nv,-0.051387969472,-0.37732292218095753,
ENOG4102NDK,KOG1783,Nv,0.0164398063732,-0.17134475802823834,
ENOG4102NDK,KOG2005,Nv,0.132300431518,0.0024179514949005665,
ENOG4102NDK,KOG2062,Nv,0.09043021372950001,-0.401814906362645,
ENOG4102NDK,KOG2167,Nv,0.0245244563545,0.23376970999644553,
ENOG4102NDK,KOG2245,Nv,0.0398510128425,0.291942205344939,
ENOG4102NDK,KOG2260,Nv,-0.138533485219,-0.012235255669446247,
ENOG4102NDK,KOG2309,Nv,0.568608748724,-0.05203444141565405,
ENOG4102NDK,KOG2326,Nv,0.027000101672999998,-0.126838883620136,
ENOG4102NDK,KOG2496,Nv,-0.093614102763,0.29831822878829417,
ENOG4102NDK,KOG2581,Nv,0.172201706804,-0.023557807609030392,
ENOG4102NDK,KOG2655,Nv,0.137020624227,-0.4258418059183665,
ENOG4102NDK,KOG2732,Nv,-0.228038417437,0.066527510805745,
ENOG4102NDK,KOG2768,Nv,0.264652979603,0.1335208409046791,
